rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,county_encoded,property_type_encoded,bedrooms_encoded
1637.37,2020,2,2020H2,2,Dublin,Leinster,Blanchardstown,"Blanchardstown, Dublin 15",Terrace house,Three bed,3.0,True,True,False,5,4,4
1660.33,2020,2,2020H2,2,Dublin,Leinster,Castleknock,"Castleknock, Dublin 15",Terrace house,Three bed,3.0,True,True,False,5,4,4
1607.44,2020,2,2020H2,2,Dublin,Leinster,Clonsilla,"Clonsilla, Dublin 15",Terrace house,Three bed,3.0,True,True,False,5,4,4
2093.9,2020,2,2020H2,2,Dublin,Leinster,Dublin 16,Dublin 16,Terrace house,Three bed,3.0,True,True,False,5,4,4
2016.93,2020,2,2020H2,2,Dublin,Leinster,Dundrum,"Dundrum, Dublin 16",Terrace house,Three bed,3.0,True,True,False,5,4,4
2150.09,2020,2,2020H2,2,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 16",Terrace house,Three bed,3.0,True,True,False,5,4,4
1386.49,2020,2,2020H2,2,Dublin,Leinster,Dublin 17,Dublin 17,Terrace house,Three bed,3.0,True,True,False,5,4,4
2009.98,2020,2,2020H2,2,Dublin,Leinster,Dublin 18,Dublin 18,Terrace house,Three bed,3.0,True,True,False,5,4,4
1541.2,2020,2,2020H2,2,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Terrace house,Three bed,3.0,True,True,False,5,4,4
1687.46,2020,2,2020H2,2,Dublin,Leinster,Dublin 24,Dublin 24,Terrace house,Three bed,3.0,True,True,False,5,4,4
1856.43,2020,2,2020H2,2,Dublin,Leinster,Citywest,"Citywest, Dublin 24",Terrace house,Three bed,3.0,True,True,False,5,4,4
1584.97,2020,2,2020H2,2,Dublin,Leinster,Tallaght,"Tallaght, Dublin 24",Terrace house,Three bed,3.0,True,True,False,5,4,4
1136.1,2020,2,2020H2,2,Galway,Connacht,Galway,Galway,Terrace house,Three bed,3.0,False,False,True,6,4,4
1276.19,2020,2,2020H2,2,Galway,Connacht,Galway City,Galway City,Terrace house,Three bed,3.0,False,True,False,6,4,4
1242.25,2020,2,2020H2,2,Galway,Connacht,Ballybane,"Ballybane, Galway",Terrace house,Three bed,3.0,False,False,False,6,4,4
1153.73,2020,2,2020H2,2,Galway,Connacht,Doughiska,"Doughiska, Galway",Terrace house,Three bed,3.0,False,False,False,6,4,4
830.7,2020,2,2020H2,2,Galway,Connacht,Tuam,"Tuam, Galway",Terrace house,Three bed,3.0,False,False,False,6,4,4
797.21,2020,2,2020H2,2,Kerry,Munster,Kerry,Kerry,Terrace house,Three bed,3.0,False,False,True,7,4,4
793.22,2020,2,2020H2,2,Kerry,Munster,Kenmare,"Kenmare, Kerry",Terrace house,Three bed,3.0,False,False,False,7,4,4
948.47,2020,2,2020H2,2,Kerry,Munster,Killarney,"Killarney, Kerry",Terrace house,Three bed,3.0,False,False,False,7,4,4
784.98,2020,2,2020H2,2,Kerry,Munster,Tralee,"Tralee, Kerry",Terrace house,Three bed,3.0,False,False,False,7,4,4
1368.07,2020,2,2020H2,2,Kildare,Leinster,Kildare,Kildare,Terrace house,Three bed,3.0,False,False,True,8,4,4
1767.49,2020,2,2020H2,2,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Terrace house,Three bed,3.0,False,False,False,8,4,4
1460.33,2020,2,2020H2,2,Kildare,Leinster,Naas,"Naas, Kildare",Terrace house,Three bed,3.0,False,False,False,8,4,4
861.45,2020,2,2020H2,2,Kilkenny,Leinster,Kilkenny,Kilkenny,Terrace house,Three bed,3.0,False,False,True,9,4,4
981.67,2020,2,2020H2,2,Kilkenny,Leinster,Kilkenny City,Kilkenny City,Terrace house,Three bed,3.0,False,False,False,9,4,4
871.99,2020,2,2020H2,2,Laois,Leinster,Laois,Laois,Terrace house,Three bed,3.0,False,False,True,10,4,4
912.83,2020,2,2020H2,2,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Terrace house,Three bed,3.0,False,False,False,10,4,4
559.11,2020,2,2020H2,2,Leitrim,Connacht,Leitrim,Leitrim,Terrace house,Three bed,3.0,False,False,True,11,4,4
969.04,2020,2,2020H2,2,Limerick,Munster,Limerick,Limerick,Terrace house,Three bed,3.0,False,False,True,12,4,4
1039.99,2020,2,2020H2,2,Limerick,Munster,Limerick City,Limerick City,Terrace house,Three bed,3.0,False,True,False,12,4,4
1100.03,2020,2,2020H2,2,Limerick,Munster,Castletroy,"Castletroy, Limerick",Terrace house,Three bed,3.0,False,False,False,12,4,4
1147.0,2020,2,2020H2,2,Limerick,Munster,Dooradoyle,"Dooradoyle, Limerick",Terrace house,Three bed,3.0,False,False,False,12,4,4
699.59,2020,2,2020H2,2,Longford,Leinster,Longford,Longford,Terrace house,Three bed,3.0,False,False,True,13,4,4
722.29,2020,2,2020H2,2,Longford,Leinster,Longford Town,Longford Town,Terrace house,Three bed,3.0,False,False,False,13,4,4
1102.77,2020,2,2020H2,2,Louth,Leinster,Louth,Louth,Terrace house,Three bed,3.0,False,False,True,14,4,4
1162.45,2020,2,2020H2,2,Louth,Leinster,Drogheda,"Drogheda, Louth",Terrace house,Three bed,3.0,False,False,False,14,4,4
1078.54,2020,2,2020H2,2,Louth,Leinster,Dundalk,"Dundalk, Louth",Terrace house,Three bed,3.0,False,False,False,14,4,4
712.22,2020,2,2020H2,2,Mayo,Connacht,Mayo,Mayo,Terrace house,Three bed,3.0,False,False,True,15,4,4
680.4,2020,2,2020H2,2,Mayo,Connacht,Ballina,"Ballina, Mayo",Terrace house,Three bed,3.0,False,False,False,15,4,4
735.47,2020,2,2020H2,2,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Terrace house,Three bed,3.0,False,False,False,15,4,4
1270.83,2020,2,2020H2,2,Meath,Leinster,Meath,Meath,Terrace house,Three bed,3.0,False,False,True,16,4,4
1446.19,2020,2,2020H2,2,Meath,Leinster,Ashbourne,"Ashbourne, Meath",Terrace house,Three bed,3.0,False,False,False,16,4,4
1217.61,2020,2,2020H2,2,Meath,Leinster,Navan,"Navan, Meath",Terrace house,Three bed,3.0,False,False,False,16,4,4
1228.85,2020,2,2020H2,2,Meath,Leinster,Trim,"Trim, Meath",Terrace house,Three bed,3.0,False,False,False,16,4,4
660.98,2020,2,2020H2,2,Monaghan,Ulster,Monaghan,Monaghan,Terrace house,Three bed,3.0,False,False,True,17,4,4
701.17,2020,2,2020H2,2,Monaghan,Ulster,Carrickmacross,"Carrickmacross, Monaghan",Terrace house,Three bed,3.0,False,False,False,17,4,4
680.65,2020,2,2020H2,2,Monaghan,Ulster,Monaghan Town,Monaghan Town,Terrace house,Three bed,3.0,False,False,False,17,4,4
880.91,2020,2,2020H2,2,Offaly,Leinster,Offaly,Offaly,Terrace house,Three bed,3.0,False,False,True,18,4,4
994.87,2020,2,2020H2,2,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Terrace house,Three bed,3.0,False,False,False,18,4,4
697.08,2020,2,2020H2,2,Roscommon,Connacht,Roscommon,Roscommon,Terrace house,Three bed,3.0,False,False,True,19,4,4
777.1,2020,2,2020H2,2,Sligo,Connacht,Sligo,Sligo,Terrace house,Three bed,3.0,False,False,True,20,4,4
799.9,2020,2,2020H2,2,Sligo,Connacht,Sligo Town,Sligo Town,Terrace house,Three bed,3.0,False,False,False,20,4,4
727.53,2020,2,2020H2,2,Tipperary,Munster,Tipperary,Tipperary,Terrace house,Three bed,3.0,False,False,True,21,4,4
667.75,2020,2,2020H2,2,Tipperary,Munster,Tipperary Town,Tipperary Town,Terrace house,Three bed,3.0,False,False,False,21,4,4
805.77,2020,2,2020H2,2,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Terrace house,Three bed,3.0,False,False,False,21,4,4
793.24,2020,2,2020H2,2,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Terrace house,Three bed,3.0,False,False,False,21,4,4
634.53,2020,2,2020H2,2,Tipperary,Munster,Roscrea,"Roscrea, Tipperary",Terrace house,Three bed,3.0,False,False,False,21,4,4
663.54,2020,2,2020H2,2,Tipperary,Munster,Thurles,"Thurles, Tipperary",Terrace house,Three bed,3.0,False,False,False,21,4,4
797.37,2020,2,2020H2,2,Waterford,Munster,Waterford,Waterford,Terrace house,Three bed,3.0,False,False,True,22,4,4
840.26,2020,2,2020H2,2,Waterford,Munster,Waterford City,Waterford City,Terrace house,Three bed,3.0,False,True,False,22,4,4
779.48,2020,2,2020H2,2,Waterford,Munster,Dungarvan,"Dungarvan, Waterford",Terrace house,Three bed,3.0,False,False,False,22,4,4
883.34,2020,2,2020H2,2,Westmeath,Leinster,Westmeath,Westmeath,Terrace house,Three bed,3.0,False,False,True,23,4,4
949.41,2020,2,2020H2,2,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Terrace house,Three bed,3.0,False,False,False,23,4,4
880.77,2020,2,2020H2,2,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Terrace house,Three bed,3.0,False,False,False,23,4,4
807.43,2020,2,2020H2,2,Wexford,Leinster,Wexford,Wexford,Terrace house,Three bed,3.0,False,False,True,24,4,4
724.57,2020,2,2020H2,2,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Terrace house,Three bed,3.0,False,False,False,24,4,4
929.62,2020,2,2020H2,2,Wexford,Leinster,Gorey,"Gorey, Wexford",Terrace house,Three bed,3.0,False,False,False,24,4,4
744.96,2020,2,2020H2,2,Wexford,Leinster,New Ross,"New Ross, Wexford",Terrace house,Three bed,3.0,False,False,False,24,4,4
1340.62,2020,2,2020H2,2,Wicklow,Leinster,Wicklow,Wicklow,Terrace house,Three bed,3.0,False,False,True,25,4,4
1142.04,2020,2,2020H2,2,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Terrace house,Three bed,3.0,False,False,False,25,4,4
1597.8,2020,2,2020H2,2,Wicklow,Leinster,Bray,"Bray, Wicklow",Terrace house,Three bed,3.0,False,False,False,25,4,4
869.29,2020,2,2020H2,2,Carlow,Leinster,Carlow,Carlow,Apartment,Three bed,3.0,False,False,True,0,0,4
884.88,2020,2,2020H2,2,Carlow,Leinster,Carlow Town,Carlow Town,Apartment,Three bed,3.0,False,False,False,0,0,4
892.3,2020,2,2020H2,2,Clare,Munster,Clare,Clare,Apartment,Three bed,3.0,False,False,True,2,0,4
1356.8,2020,2,2020H2,2,Cork,Munster,Cork,Cork,Apartment,Three bed,3.0,False,False,True,3,0,4
1480.94,2020,2,2020H2,2,Cork,Munster,Cork City,Cork City,Apartment,Three bed,3.0,False,True,False,3,0,4
1263.4,2020,2,2020H2,2,Cork,Munster,Ballincollig,"Ballincollig, Cork",Apartment,Three bed,3.0,False,False,False,3,0,4
1088.2,2020,2,2020H2,2,Cork,Munster,Midleton,"Midleton, Cork",Apartment,Three bed,3.0,False,False,False,3,0,4
615.05,2020,2,2020H2,2,Donegal,Ulster,Donegal,Donegal,Apartment,Three bed,3.0,False,False,True,4,0,4
719.76,2020,2,2020H2,2,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Apartment,Three bed,3.0,False,False,False,4,0,4
2167.95,2020,2,2020H2,2,Dublin,Leinster,Dublin,Dublin,Apartment,Three bed,3.0,True,True,True,5,0,4
1743.1,2020,2,2020H2,2,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Apartment,Three bed,3.0,True,True,False,5,0,4
2305.46,2020,2,2020H2,2,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Apartment,Three bed,3.0,True,True,False,5,0,4
2010.23,2020,2,2020H2,2,Dublin,Leinster,Donabate,"Donabate, Dublin",Apartment,Three bed,3.0,True,True,False,5,0,4
2640.4,2020,2,2020H2,2,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Apartment,Three bed,3.0,True,True,False,5,0,4
1817.23,2020,2,2020H2,2,Dublin,Leinster,Lucan,"Lucan, Dublin",Apartment,Three bed,3.0,True,True,False,5,0,4
2143.12,2020,2,2020H2,2,Dublin,Leinster,Malahide,"Malahide, Dublin",Apartment,Three bed,3.0,True,True,False,5,0,4
1791.35,2020,2,2020H2,2,Dublin,Leinster,Saggart,"Saggart, Dublin",Apartment,Three bed,3.0,True,True,False,5,0,4
2362.72,2020,2,2020H2,2,Dublin,Leinster,Stillorgan,"Stillorgan, Dublin",Apartment,Three bed,3.0,True,True,False,5,0,4
1726.98,2020,2,2020H2,2,Dublin,Leinster,Swords,"Swords, Dublin",Apartment,Three bed,3.0,True,True,False,5,0,4
2438.45,2020,2,2020H2,2,Dublin,Leinster,Dublin 1,Dublin 1,Apartment,Three bed,3.0,True,True,False,5,0,4
3128.93,2020,2,2020H2,2,Dublin,Leinster,Dublin 2,Dublin 2,Apartment,Three bed,3.0,True,True,False,5,0,4
2197.58,2020,2,2020H2,2,Dublin,Leinster,Dublin 3,Dublin 3,Apartment,Three bed,3.0,True,True,False,5,0,4
2399.64,2020,2,2020H2,2,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Apartment,Three bed,3.0,True,True,False,5,0,4
2027.6,2020,2,2020H2,2,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Apartment,Three bed,3.0,True,True,False,5,0,4
3096.37,2020,2,2020H2,2,Dublin,Leinster,Dublin 4,Dublin 4,Apartment,Three bed,3.0,True,True,False,5,0,4
3183.45,2020,2,2020H2,2,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Apartment,Three bed,3.0,True,True,False,5,0,4
2060.77,2020,2,2020H2,2,Dublin,Leinster,Dublin 5,Dublin 5,Apartment,Three bed,3.0,True,True,False,5,0,4
2359.24,2020,2,2020H2,2,Dublin,Leinster,Dublin 6,Dublin 6,Apartment,Three bed,3.0,True,True,False,5,0,4
2341.61,2020,2,2020H2,2,Dublin,Leinster,Milltown,"Milltown, Dublin 6",Apartment,Three bed,3.0,True,True,False,5,0,4
2123.44,2020,2,2020H2,2,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Apartment,Three bed,3.0,True,True,False,5,0,4
2393.87,2020,2,2020H2,2,Dublin,Leinster,Dublin 6W,Dublin 6W,Apartment,Three bed,3.0,True,True,False,5,0,4
2268.96,2020,2,2020H2,2,Dublin,Leinster,Dublin 7,Dublin 7,Apartment,Three bed,3.0,True,True,False,5,0,4
2253.26,2020,2,2020H2,2,Dublin,Leinster,Dublin 8,Dublin 8,Apartment,Three bed,3.0,True,True,False,5,0,4
1876.04,2020,2,2020H2,2,Dublin,Leinster,Inchicore,"Inchicore, Dublin 8",Apartment,Three bed,3.0,True,True,False,5,0,4
2430.86,2020,2,2020H2,2,Dublin,Leinster,Islandbridge,"Islandbridge, Dublin 8",Apartment,Three bed,3.0,True,True,False,5,0,4
2007.66,2020,2,2020H2,2,Dublin,Leinster,Dublin 9,Dublin 9,Apartment,Three bed,3.0,True,True,False,5,0,4
1966.8,2020,2,2020H2,2,Dublin,Leinster,Santry,"Santry, Dublin 9",Apartment,Three bed,3.0,True,True,False,5,0,4
1636.16,2020,2,2020H2,2,Dublin,Leinster,Dublin 11,Dublin 11,Apartment,Three bed,3.0,True,True,False,5,0,4
1618.67,2020,2,2020H2,2,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Apartment,Three bed,3.0,True,True,False,5,0,4
1922.93,2020,2,2020H2,2,Dublin,Leinster,Dublin 12,Dublin 12,Apartment,Three bed,3.0,True,True,False,5,0,4
1922.6,2020,2,2020H2,2,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Apartment,Three bed,3.0,True,True,False,5,0,4
1912.17,2020,2,2020H2,2,Dublin,Leinster,Dublin 13,Dublin 13,Apartment,Three bed,3.0,True,True,False,5,0,4
1815.8,2020,2,2020H2,2,Dublin,Leinster,Clongriffin,"Clongriffin, Dublin 13",Apartment,Three bed,3.0,True,True,False,5,0,4
2566.78,2020,2,2020H2,2,Dublin,Leinster,Dublin 14,Dublin 14,Apartment,Three bed,3.0,True,True,False,5,0,4
1668.89,2020,2,2020H2,2,Dublin,Leinster,Dublin 15,Dublin 15,Apartment,Three bed,3.0,True,True,False,5,0,4
1670.92,2020,2,2020H2,2,Dublin,Leinster,Blanchardstown,"Blanchardstown, Dublin 15",Apartment,Three bed,3.0,True,True,False,5,0,4
2001.34,2020,2,2020H2,2,Dublin,Leinster,Castleknock,"Castleknock, Dublin 15",Apartment,Three bed,3.0,True,True,False,5,0,4
2200.08,2020,2,2020H2,2,Dublin,Leinster,Dublin 16,Dublin 16,Apartment,Three bed,3.0,True,True,False,5,0,4
2484.73,2020,2,2020H2,2,Dublin,Leinster,Dundrum,"Dundrum, Dublin 16",Apartment,Three bed,3.0,True,True,False,5,0,4
2400.73,2020,2,2020H2,2,Dublin,Leinster,Dublin 18,Dublin 18,Apartment,Three bed,3.0,True,True,False,5,0,4
2116.68,2020,2,2020H2,2,Dublin,Leinster,Cabinteely,"Cabinteely, Dublin 18",Apartment,Three bed,3.0,True,True,False,5,0,4
2508.61,2020,2,2020H2,2,Dublin,Leinster,Leopardstown,"Leopardstown, Dublin 18",Apartment,Three bed,3.0,True,True,False,5,0,4
2232.02,2020,2,2020H2,2,Dublin,Leinster,Sandyford,"Sandyford, Dublin 18",Apartment,Three bed,3.0,True,True,False,5,0,4
1675.07,2020,2,2020H2,2,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Apartment,Three bed,3.0,True,True,False,5,0,4
1687.14,2020,2,2020H2,2,Dublin,Leinster,Dublin 24,Dublin 24,Apartment,Three bed,3.0,True,True,False,5,0,4
1670.42,2020,2,2020H2,2,Dublin,Leinster,Tallaght,"Tallaght, Dublin 24",Apartment,Three bed,3.0,True,True,False,5,0,4
1325.65,2020,2,2020H2,2,Galway,Connacht,Galway,Galway,Apartment,Three bed,3.0,False,False,True,6,0,4
1409.0,2020,2,2020H2,2,Galway,Connacht,Galway City,Galway City,Apartment,Three bed,3.0,False,True,False,6,0,4
1468.0,2020,2,2020H2,2,Galway,Connacht,Ballybrit,"Ballybrit, Galway",Apartment,Three bed,3.0,False,False,False,6,0,4
1181.88,2020,2,2020H2,2,Galway,Connacht,Doughiska,"Doughiska, Galway",Apartment,Three bed,3.0,False,False,False,6,0,4
893.79,2020,2,2020H2,2,Kerry,Munster,Kerry,Kerry,Apartment,Three bed,3.0,False,False,True,7,0,4
1544.73,2020,2,2020H2,2,Kildare,Leinster,Kildare,Kildare,Apartment,Three bed,3.0,False,False,True,8,0,4
1972.53,2020,2,2020H2,2,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Apartment,Three bed,3.0,False,False,False,8,0,4
1394.59,2020,2,2020H2,2,Kildare,Leinster,Naas,"Naas, Kildare",Apartment,Three bed,3.0,False,False,False,8,0,4
1135.35,2020,2,2020H2,2,Limerick,Munster,Limerick,Limerick,Apartment,Three bed,3.0,False,False,True,12,0,4
1147.78,2020,2,2020H2,2,Limerick,Munster,Limerick City,Limerick City,Apartment,Three bed,3.0,False,True,False,12,0,4
1145.56,2020,2,2020H2,2,Limerick,Munster,Castletroy,"Castletroy, Limerick",Apartment,Three bed,3.0,False,False,False,12,0,4
1112.72,2020,2,2020H2,2,Limerick,Munster,Dooradoyle,"Dooradoyle, Limerick",Apartment,Three bed,3.0,False,False,False,12,0,4
650.32,2020,2,2020H2,2,Longford,Leinster,Longford,Longford,Apartment,Three bed,3.0,False,False,True,13,0,4
1148.78,2020,2,2020H2,2,Louth,Leinster,Louth,Louth,Apartment,Three bed,3.0,False,False,True,14,0,4
1207.44,2020,2,2020H2,2,Louth,Leinster,Drogheda,"Drogheda, Louth",Apartment,Three bed,3.0,False,False,False,14,0,4
1042.89,2020,2,2020H2,2,Louth,Leinster,Dundalk,"Dundalk, Louth",Apartment,Three bed,3.0,False,False,False,14,0,4
751.31,2020,2,2020H2,2,Mayo,Connacht,Mayo,Mayo,Apartment,Three bed,3.0,False,False,True,15,0,4
1276.18,2020,2,2020H2,2,Meath,Leinster,Meath,Meath,Apartment,Three bed,3.0,False,False,True,16,0,4
735.78,2020,2,2020H2,2,Roscommon,Connacht,Roscommon,Roscommon,Apartment,Three bed,3.0,False,False,True,19,0,4
832.15,2020,2,2020H2,2,Sligo,Connacht,Sligo,Sligo,Apartment,Three bed,3.0,False,False,True,20,0,4
880.34,2020,2,2020H2,2,Sligo,Connacht,Sligo Town,Sligo Town,Apartment,Three bed,3.0,False,False,False,20,0,4
740.56,2020,2,2020H2,2,Tipperary,Munster,Tipperary,Tipperary,Apartment,Three bed,3.0,False,False,True,21,0,4
778.07,2020,2,2020H2,2,Waterford,Munster,Waterford,Waterford,Apartment,Three bed,3.0,False,False,True,22,0,4
771.18,2020,2,2020H2,2,Waterford,Munster,Waterford City,Waterford City,Apartment,Three bed,3.0,False,True,False,22,0,4
492.59,2020,2,2020H2,2,Waterford,Munster,Inner Ring Road,"Inner Ring Road, Waterford",Apartment,Three bed,3.0,False,False,False,22,0,4
997.41,2020,2,2020H2,2,Westmeath,Leinster,Westmeath,Westmeath,Apartment,Three bed,3.0,False,False,True,23,0,4
1070.4,2020,2,2020H2,2,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Apartment,Three bed,3.0,False,False,False,23,0,4
956.68,2020,2,2020H2,2,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Apartment,Three bed,3.0,False,False,False,23,0,4
803.81,2020,2,2020H2,2,Wexford,Leinster,Wexford,Wexford,Apartment,Three bed,3.0,False,False,True,24,0,4
1507.54,2020,2,2020H2,2,Wicklow,Leinster,Wicklow,Wicklow,Apartment,Three bed,3.0,False,False,True,25,0,4
1932.14,2020,2,2020H2,2,Dublin,Leinster,Dublin,Dublin,Other flats,Three bed,3.0,True,True,True,5,2,4
2033.0,2020,2,2020H2,2,Dublin,Leinster,Dublin 6,Dublin 6,Other flats,Three bed,3.0,True,True,False,5,2,4
668.05,2020,2,2020H2,2,Carlow,Leinster,Carlow,Carlow,Detached house,1 to 2 bed,1.5,False,False,True,0,1,0
632.52,2020,2,2020H2,2,Cavan,Ulster,Cavan,Cavan,Detached house,1 to 2 bed,1.5,False,False,True,1,1,0
616.1,2020,2,2020H2,2,Clare,Munster,Clare,Clare,Detached house,1 to 2 bed,1.5,False,False,True,2,1,0
849.0,2020,2,2020H2,2,Cork,Munster,Cork,Cork,Detached house,1 to 2 bed,1.5,False,False,True,3,1,0
1119.66,2020,2,2020H2,2,Cork,Munster,Cork City,Cork City,Detached house,1 to 2 bed,1.5,False,True,False,3,1,0
498.53,2020,2,2020H2,2,Donegal,Ulster,Donegal,Donegal,Detached house,1 to 2 bed,1.5,False,False,True,4,1,0
1629.33,2020,2,2020H2,2,Dublin,Leinster,Dublin,Dublin,Detached house,1 to 2 bed,1.5,True,True,True,5,1,0
801.18,2020,2,2020H2,2,Galway,Connacht,Galway,Galway,Detached house,1 to 2 bed,1.5,False,False,True,6,1,0
987.71,2020,2,2020H2,2,Galway,Connacht,Galway City,Galway City,Detached house,1 to 2 bed,1.5,False,True,False,6,1,0
673.8,2020,2,2020H2,2,Kerry,Munster,Kerry,Kerry,Detached house,1 to 2 bed,1.5,False,False,True,7,1,0
1085.62,2020,2,2020H2,2,Kildare,Leinster,Kildare,Kildare,Detached house,1 to 2 bed,1.5,False,False,True,8,1,0
688.69,2020,2,2020H2,2,Kilkenny,Leinster,Kilkenny,Kilkenny,Detached house,1 to 2 bed,1.5,False,False,True,9,1,0
761.35,2020,2,2020H2,2,Laois,Leinster,Laois,Laois,Detached house,1 to 2 bed,1.5,False,False,True,10,1,0
515.36,2020,2,2020H2,2,Leitrim,Connacht,Leitrim,Leitrim,Detached house,1 to 2 bed,1.5,False,False,True,11,1,0
754.04,2020,2,2020H2,2,Limerick,Munster,Limerick,Limerick,Detached house,1 to 2 bed,1.5,False,False,True,12,1,0
536.58,2020,2,2020H2,2,Longford,Leinster,Longford,Longford,Detached house,1 to 2 bed,1.5,False,False,True,13,1,0
976.25,2020,2,2020H2,2,Louth,Leinster,Louth,Louth,Detached house,1 to 2 bed,1.5,False,False,True,14,1,0
574.04,2020,2,2020H2,2,Mayo,Connacht,Mayo,Mayo,Detached house,1 to 2 bed,1.5,False,False,True,15,1,0
1023.9,2020,2,2020H2,2,Meath,Leinster,Meath,Meath,Detached house,1 to 2 bed,1.5,False,False,True,16,1,0
541.69,2020,2,2020H2,2,Monaghan,Ulster,Monaghan,Monaghan,Detached house,1 to 2 bed,1.5,False,False,True,17,1,0
622.15,2020,2,2020H2,2,Offaly,Leinster,Offaly,Offaly,Detached house,1 to 2 bed,1.5,False,False,True,18,1,0
601.46,2020,2,2020H2,2,Roscommon,Connacht,Roscommon,Roscommon,Detached house,1 to 2 bed,1.5,False,False,True,19,1,0
577.27,2020,2,2020H2,2,Sligo,Connacht,Sligo,Sligo,Detached house,1 to 2 bed,1.5,False,False,True,20,1,0
604.16,2020,2,2020H2,2,Tipperary,Munster,Tipperary,Tipperary,Detached house,1 to 2 bed,1.5,False,False,True,21,1,0
648.07,2020,2,2020H2,2,Waterford,Munster,Waterford,Waterford,Detached house,1 to 2 bed,1.5,False,False,True,22,1,0
710.65,2020,2,2020H2,2,Westmeath,Leinster,Westmeath,Westmeath,Detached house,1 to 2 bed,1.5,False,False,True,23,1,0
688.25,2020,2,2020H2,2,Wexford,Leinster,Wexford,Wexford,Detached house,1 to 2 bed,1.5,False,False,True,24,1,0
1104.35,2020,2,2020H2,2,Wicklow,Leinster,Wicklow,Wicklow,Detached house,1 to 2 bed,1.5,False,False,True,25,1,0
